zip,state,value,latitude,longitude,county
30035,georgia,0,33.725739,-84.21114,dekalb
45405,ohio,200,39.788458,-84.21111,montgomery
45102,ohio,2,39.023067,-84.2099,clermont
30560,georgia,0,34.887912,-84.2098,union
32355,florida,0,30.162414,-84.20923,wakulla
49235,michigan,0,41.853441,-84.20769,lenawee
30072,georgia,0,33.791505,-84.20642,dekalb
45373,ohio,100,40.036525,-84.20629,miami
30071,georgia,850,33.940768,-84.2062,gwinnett
45377,ohio,0,39.889356,-84.2051,montgomery
45153,ohio,0,38.8702,-84.2025,clermont
45853,ohio,0,40.983471,-84.20027,putnam
39828,georgia,0,30.87,-84.2,grady
39827,georgia,0,30.97,-84.2,grady
30083,georgia,978,33.795622,-84.19771,dekalb
48649,michigan,0,43.150386,-84.1976,shiawassee
48652,michigan,0,43.862479,-84.19641,gladwin
48654,michigan,0,44.468977,-84.19608,ogemaw
45302,ohio,0,40.40476,-84.19578,shelby
30257,georgia,0,33.136567,-84.19386,pike
45414,ohio,1000,39.820807,-84.19381,montgomery
49285,michigan,0,42.458785,-84.19374,jackson
37885,tennessee,0,35.543355,-84.1933,monroe
49240,michigan,0,42.284771,-84.18971,jackson
45409,ohio,505,39.725705,-84.18927,montgomery
45402,ohio,1000,39.757758,-84.18848,montgomery
32309,florida,3250,30.514599,-84.188446,leon
32311,florida,2279,30.403146,-84.18841,leon
45306,ohio,0,40.464571,-84.18763,auglaize
45809,ohio,0,40.844554,-84.18324,allen
49263,michigan,0,42.158739,-84.18274,jackson
31041,georgia,0,32.371371,-84.18258,macon
37819,tennessee,0,36.547121,-84.18206,campbell
37742,tennessee,0,35.66806,-84.1817,loudon
30093,georgia,2585,33.909952,-84.1794,gwinnett
30088,georgia,3101,33.762106,-84.17938,dekalb
48867,michigan,860,42.99605,-84.17896,shiawassee
45371,ohio,1600,39.954239,-84.17685,miami
43548,ohio,0,41.190188,-84.17549,henry
30040,georgia,1440,34.235408,-84.17441,forsyth
45895,ohio,0,40.56914,-84.17288,auglaize
37757,tennessee,0,36.326509,-84.17277,campbell
37932,tennessee,500,35.919695,-84.17255,knox
30253,georgia,1000,33.455031,-84.17215,henry
49710,michigan,0,46.274091,-84.17164,chippewa
40391,kentucky,250,37.98223,-84.17023,clark
48892,michigan,0,42.643684,-84.17011,livingston
37934,tennessee,0,35.87,-84.17,knox
41043,kentucky,0,38.765448,-84.16998,bracken
31763,georgia,45,31.714526,-84.16931,lee
45459,ohio,250,39.644609,-84.16931,montgomery
45884,ohio,0,40.520289,-84.16797,auglaize
49265,michigan,0,42.020199,-84.16796,lenawee
48857,michigan,0,42.845703,-84.16581,shiawassee
45807,ohio,0,40.7953,-84.16573,allen
45419,ohio,775,39.713309,-84.16523,montgomery
45458,ohio,2010,39.60828,-84.16413,greene
45404,ohio,0,39.783258,-84.16342,montgomery
32308,florida,8940,30.531677,-84.16049,leon
31701,georgia,0,31.580774,-84.16044,dougherty
45365,ohio,750,40.284855,-84.15974,champaign
45410,ohio,0,39.748309,-84.15893,montgomery
31779,georgia,0,31.117271,-84.15678,grady
45429,ohio,750,39.687459,-84.15595,montgomery
43567,ohio,0,41.5615,-84.15574,henry
49736,michigan,0,46.064734,-84.15477,chippewa
30038,georgia,8,33.676358,-84.15381,dekalb
45103,ohio,260,39.082894,-84.15319,clermont
45403,ohio,0,39.762708,-84.15294,montgomery
30096,georgia,15801,33.979401,-84.15118,gwinnett
40769,kentucky,0,36.709853,-84.1508,whitley
37769,tennessee,0,36.221786,-84.14984,anderson
30204,georgia,0,33.05413,-84.14862,monroe
31097,georgia,0,32.912207,-84.14812,lamar
43527,ohio,0,41.253169,-84.14754,defiance
37716,tennessee,3200,36.099283,-84.14656,anderson
48655,michigan,0,43.297082,-84.14652,saginaw
40348,kentucky,0,38.302495,-84.14578,bourbon
49709,michigan,0,45.016358,-84.14518,montmorency
48610,michigan,0,44.142282,-84.14497,gladwin
45805,ohio,0,40.739517,-84.14468,allen
30097,georgia,13801,34.020621,-84.14294,forsyth
40737,kentucky,0,36.990797,-84.14124,laurel
45160,ohio,0,39.121637,-84.13927,clermont
45112,ohio,0,38.792686,-84.1386,clermont
31711,georgia,0,32.195361,-84.137,macon
37762,tennessee,0,36.578257,-84.13698,campbell
45420,ohio,0,39.723909,-84.13453,montgomery
48623,michigan,355,43.518309,-84.1337,midland
45806,ohio,0,40.668448,-84.1331,auglaize
30087,georgia,2590,33.817438,-84.13167,gwinnett
45864,ohio,0,41.103776,-84.131541,putnam
40729,kentucky,60000,37.231717,-84.13026,laurel
31716,georgia,0,31.3709,-84.12921,mitchell
48613,michigan,0,43.93724,-84.12889,bay
37922,tennessee,6500,35.875925,-84.12608,knox
43545,ohio,800,41.388278,-84.12511,henry
45424,ohio,270,39.840308,-84.12227,miami
48616,michigan,0,43.190239,-84.11987,saginaw
37737,tennessee,0,35.760657,-84.11925,loudon
45122,ohio,0,39.222264,-84.11831,clermont
37931,tennessee,20,35.976063,-84.1182,knox
31016,georgia,0,32.861386,-84.11732,monroe
30047,georgia,75,33.872371,-84.11655,gwinnett
45152,ohio,200,39.350319,-84.11606,warren
40385,kentucky,0,37.724497,-84.11389,madison
45440,ohio,700,39.674192,-84.11029,montgomery
49279,michigan,0,41.791959,-84.10866,lenawee
30534,georgia,550,34.416521,-84.10849,dawson
40701,kentucky,250,36.942035,-84.10685,laurel
30248,georgia,400,33.351277,-84.10645,spalding
45326,ohio,0,40.144131,-84.10429,miami
48647,michigan,0,44.654024,-84.10388,alcona
45431,ohio,0,39.765259,-84.10262,greene
31076,georgia,0,32.54748,-84.10042,taylor
49289,michigan,0,41.770793,-84.09996,lenawee
49759,michigan,0,45.433394,-84.09811,presque isle
45120,ohio,0,38.821032,-84.09805,brown
30041,georgia,2650,34.201503,-84.09764,forsyth
31705,georgia,0,31.552483,-84.09678,worth
30058,georgia,1353,33.750257,-84.0964,dekalb
48609,michigan,0,43.40153,-84.09438,saginaw
41004,kentucky,0,38.677837,-84.09411,bracken
45432,ohio,250,39.74035,-84.09306,greene
30028,georgia,0,34.193041,-84.092588,forsyth
40481,kentucky,0,37.43424,-84.09155,jackson
49287,michigan,0,42.035005,-84.09154,washtenaw
45360,ohio,0,40.330423,-84.09097,shelby
28906,north carolina,0,35.091332,-84.09018,cherokee
45804,ohio,0,40.72255,-84.08979,allen
45162,ohio,0,39.276492,-84.08817,clermont
45888,ohio,0,40.601985,-84.08653,auglaize
45820,ohio,0,40.831339,-84.08602,allen
45305,ohio,0,39.640059,-84.0855,greene
45801,ohio,0,40.759451,-84.08458,allen
45312,ohio,0,40.0659,-84.08219,miami
45430,ohio,0,39.710787,-84.08192,greene
37766,tennessee,2500,36.388766,-84.08164,campbell
30252,georgia,712,33.464387,-84.08154,rockdale
45106,ohio,0,38.956484,-84.08093,brown
31068,georgia,0,32.329164,-84.07988,macon
30572,georgia,0,34.731084,-84.07943,union
48611,michigan,0,43.617796,-84.07918,bay
40741,kentucky,11003,37.143828,-84.07839,clay
45158,ohio,0,39.18779,-84.078313,clermont
48414,michigan,0,42.869478,-84.0761,shiawassee
43533,ohio,0,41.696808,-84.07558,fulton
37923,tennessee,3750,35.928997,-84.07543,knox
48836,michigan,0,42.666646,-84.07542,livingston
30024,georgia,1500,34.052698,-84.07485,forsyth
30044,georgia,275,33.91967,-84.07482,gwinnett
40744,kentucky,15000,37.060576,-84.071,clay
37828,tennessee,0,36.190257,-84.07017,anderson
45068,ohio,4112,39.525562,-84.06923,greene
31764,georgia,0,31.98309,-84.06866,sumter
45830,ohio,0,40.900986,-84.06783,putnam
48817,michigan,0,43.000193,-84.0634,shiawassee
45054,ohio,33,39.44415,-84.06299,warren
31773,georgia,25,30.977162,-84.0615,grady
48137,michigan,0,42.445724,-84.06078,washtenaw
40759,kentucky,0,36.817151,-84.05917,whitley
45433,ohio,0,39.813743,-84.05898,montgomery
40740,kentucky,0,37.015283,-84.05872,laurel
31765,georgia,0,31.082141,-84.05767,colquitt
40771,kentucky,0,36.888978,-84.05237,knox
41064,kentucky,0,38.508638,-84.05145,robertson
45340,ohio,0,40.372607,-84.05113,shelby
37801,tennessee,200,35.709071,-84.05015,blount
48619,michigan,230,44.825431,-84.04695,oscoda
45875,ohio,300,41.020852,-84.04649,putnam
30094,georgia,15,33.621906,-84.04633,rockdale
49221,michigan,505,41.900927,-84.04585,lenawee
40743,kentucky,5000,37.134455,-84.045746,laurel
45334,ohio,3300,40.446467,-84.04389,shelby
37849,tennessee,162,36.044507,-84.04192,anderson
31078,georgia,0,32.702635,-84.03811,crawford
45434,ohio,1200,39.719092,-84.03808,greene
30046,georgia,0,33.960353,-84.037859,gwinnett
30039,georgia,996,33.822204,-84.03707,gwinnett
43524,ohio,0,41.229001,-84.03567,henry
48118,michigan,9245,42.316922,-84.03445,washtenaw
40447,kentucky,0,37.457017,-84.03435,lee
30234,georgia,0,33.325951,-84.03346,butts
45353,ohio,0,40.294031,-84.03271,shelby
48476,michigan,0,42.939379,-84.03166,shiawassee
37754,tennessee,0,36.138832,-84.03142,union
48158,michigan,0,42.14784,-84.03123,jackson
43535,ohio,0,41.315943,-84.03021,henry
31743,georgia,0,31.930451,-84.02921,lee
45176,ohio,0,39.081436,-84.02906,brown
31784,georgia,0,31.258794,-84.02897,mitchell
37729,tennessee,0,36.510252,-84.02712,campbell
45370,ohio,5000,39.600367,-84.02586,greene
45389,ohio,0,40.055737,-84.02525,champaign
48659,michigan,0,44.080925,-84.02506,bay
45317,ohio,0,40.170605,-84.02446,miami
45341,ohio,0,39.880826,-84.02364,clark
40311,kentucky,1000,38.320944,-84.02358,nicholas
45301,ohio,0,39.711173,-84.02323,greene
48638,michigan,100,43.41,-84.02,saginaw
45344,ohio,1000,39.939925,-84.01992,clark
45324,ohio,0,39.808909,-84.01972,greene
30078,georgia,1000,33.860955,-84.01807,gwinnett
30518,georgia,0,34.12115,-84.01804,gwinnett
30012,georgia,10750,33.696714,-84.01732,walton
37909,tennessee,0,35.947846,-84.01554,knox
30043,georgia,1200,34.001159,-84.01487,gwinnett
49248,michigan,0,41.766891,-84.01395,lenawee
48634,michigan,0,43.748816,-84.01217,bay
37777,tennessee,0,35.835374,-84.01196,blount
48603,michigan,72,43.441975,-84.01177,saginaw
37705,tennessee,0,36.217896,-84.01131,anderson
43515,ohio,0,41.585627,-84.00778,fulton
45145,ohio,0,39.145698,-84.007023,clermont
31066,georgia,0,32.799959,-84.00588,monroe
45032,ohio,0,39.499635,-84.00579,warren
30512,georgia,1300,34.875556,-84.00419,fannin
37919,tennessee,9251,35.922881,-84.00384,knox
43523,ohio,0,41.341081,-84.000532,henry
30533,georgia,150,34.542098,-83.99718,dawson
41002,kentucky,0,38.76189,-83.99683,bracken
45130,ohio,0,38.914118,-83.99496,clermont
48635,michigan,0,44.399711,-83.99444,ogemaw
48710,michigan,0,43.556574,-83.994328,bay
48756,michigan,0,44.206123,-83.99306,ogemaw
48429,michigan,0,42.918766,-83.99148,genesee
45856,ohio,0,41.112413,-83.99136,henry
31792,georgia,1400,30.817654,-83.98919,thomas
31063,georgia,0,32.293293,-83.98913,macon
32361,florida,0,30.357761,-83.98882,jefferson
48621,michigan,0,44.718279,-83.98795,oscoda
30045,georgia,285,33.949054,-83.98565,gwinnett
48460,michigan,0,43.131102,-83.98443,shiawassee
37803,tennessee,0,35.693358,-83.98412,blount
30013,georgia,800,33.633685,-83.98382,rockdale
45113,ohio,0,39.397066,-83.98239,warren
40734,kentucky,0,36.930995,-83.98146,laurel
49725,michigan,0,45.992931,-83.98087,chippewa
48631,michigan,240,43.67579,-83.97973,bay
37912,tennessee,0,36.008048,-83.97962,knox
37701,tennessee,0,35.784708,-83.97956,blount
48650,michigan,250,43.851276,-83.97901,arenac
40336,kentucky,0,37.694764,-83.9771,lee
40402,kentucky,0,37.29409,-83.9759,jackson
45107,ohio,0,39.293634,-83.97584,brown
30233,georgia,0,33.294522,-83.97568,henry
43532,ohio,300,41.450082,-83.97563,lucas
37730,tennessee,0,36.553851,-83.97503,claiborne
37921,tennessee,0,35.973731,-83.97413,knox
45808,ohio,0,40.832363,-83.97343,allen
43343,ohio,0,40.308916,-83.97325,champaign
48602,michigan,0,43.423925,-83.97142,saginaw
30017,georgia,250,33.888829,-83.96848,gwinnett
45131,ohio,0,38.789585,-83.96705,brown
41044,kentucky,0,38.63785,-83.96651,bracken
31756,georgia,0,31.177174,-83.96555,colquitt
31772,georgia,0,31.723178,-83.9628,worth
49746,michigan,0,45.068394,-83.96071,montmorency
43070,ohio,0,40.217799,-83.96044,champaign
31735,georgia,0,31.959367,-83.96028,sumter
48418,michigan,0,42.816358,-83.95884,genesee
49236,michigan,0,42.067837,-83.95779,washtenaw
43072,ohio,0,40.123455,-83.95416,champaign
45870,ohio,0,40.555807,-83.95347,auglaize
40763,kentucky,0,36.681189,-83.95156,knox
45877,ohio,0,40.945888,-83.9514,allen
45118,ohio,0,39.184985,-83.95045,clermont
45854,ohio,0,40.758211,-83.949934,allen
28902,north carolina,750,35.02851,-83.94882,clay
30519,georgia,450,34.089419,-83.94701,hall
31050,georgia,0,32.742085,-83.94646,crawford
45319,ohio,0,39.918936,-83.944909,clark
48604,michigan,0,43.473075,-83.94479,bay
48449,michigan,0,42.988946,-83.94468,shiawassee
45896,ohio,0,40.593532,-83.94417,auglaize
28905,north carolina,0,35.152197,-83.94231,cherokee
37715,tennessee,0,36.567165,-83.94202,claiborne
45349,ohio,0,39.990945,-83.94049,clark
48417,michigan,0,43.262162,-83.93995,saginaw
48816,michigan,1000,42.757633,-83.938967,livingston
49286,michigan,0,42.012268,-83.93878,lenawee
49268,michigan,0,41.869086,-83.93858,lenawee
37938,tennessee,0,36.113552,-83.93785,knox
43540,ohio,0,41.702622,-83.93725,fulton
48658,michigan,0,43.985129,-83.93628,bay
37804,tennessee,216,35.781607,-83.93591,blount
49743,michigan,0,45.282088,-83.93526,presque isle
45323,ohio,0,39.867259,-83.93512,clark
37853,tennessee,0,35.834126,-83.93452,blount
40312,kentucky,0,37.846536,-83.9343,powell
48169,michigan,1500,42.455063,-83.93425,washtenaw
43534,ohio,0,41.368743,-83.93422,henry
31057,georgia,0,32.446656,-83.93413,macon
30016,georgia,0,33.542118,-83.93372,newton
37916,tennessee,0,35.955732,-83.93271,knox
48607,michigan,0,43.431375,-83.93267,saginaw
37878,tennessee,0,35.63373,-83.93138,blount
45850,ohio,0,40.713499,-83.93098,auglaize
40353,kentucky,61000,38.061248,-83.92964,clark
31029,georgia,15,33.0409,-83.92941,monroe
48724,michigan,0,43.460075,-83.92772,saginaw
40940,kentucky,0,36.607234,-83.92535,whitley
43333,ohio,0,40.436172,-83.92528,logan
37918,tennessee,0,36.046598,-83.92511,knox
45154,ohio,0,39.046589,-83.92245,highland
45385,ohio,2860,39.682836,-83.92144,greene
37902,tennessee,20251,35.964032,-83.91964,knox
48761,michigan,0,44.54106,-83.91915,iosco
37917,tennessee,250,35.991982,-83.91859,knox
48843,michigan,860,42.612243,-83.91835,livingston
30542,georgia,813,34.188281,-83.91813,hall
40374,kentucky,0,38.201485,-83.91734,bath
48706,michigan,716,43.607523,-83.9162,bay
48855,michigan,500,42.678059,-83.915592,livingston
48601,michigan,0,43.413975,-83.91427,saginaw
40472,kentucky,0,37.703394,-83.91384,estill
31007,georgia,0,32.199721,-83.91327,dooly
31757,georgia,0,30.883208,-83.91237,thomas
43318,ohio,0,40.314099,-83.91041,logan
41062,kentucky,0,38.719573,-83.910276,mason
31744,georgia,0,31.325004,-83.90937,worth
40434,kentucky,0,37.395468,-83.908492,jackson
43331,ohio,0,40.507868,-83.90705,logan
40921,kentucky,0,36.72179,-83.90657,knox
45121,ohio,202,38.87752,-83.90215,brown
28909,north carolina,0,34.994752,-83.90161,clay
37915,tennessee,0,35.97125,-83.90149,knox
30506,georgia,625,34.346102,-83.901,hall
48130,michigan,500,42.344837,-83.89907,washtenaw
43516,ohio,0,41.211032,-83.89827,wood
30070,georgia,0,33.576043,-83.89821,newton
48457,michigan,0,43.182851,-83.89507,genesee
30052,georgia,227,33.823809,-83.89423,gwinnett
30216,georgia,0,33.251174,-83.89284,butts
45817,ohio,0,40.886803,-83.89259,allen
45387,ohio,0,39.797227,-83.89239,clark
48436,michigan,0,42.870299,-83.89144,genesee
30566,georgia,0,34.236556,-83.89115,hall
37920,tennessee,1825,35.923517,-83.89042,knox
45148,ohio,0,39.290475,-83.88767,brown
41034,kentucky,0,38.730747,-83.88762,mason
31030,georgia,840,32.55568,-83.88641,peach
43348,ohio,0,40.469231,-83.88554,logan
40906,kentucky,0,36.853913,-83.88501,knox
30564,georgia,0,34.466226,-83.88442,white
30019,georgia,751,33.981721,-83.88302,walton
32344,florida,475,30.530854,-83.88017,jefferson
45384,ohio,0,39.712772,-83.88014,greene
31051,georgia,0,32.148624,-83.88003,dooly
48708,michigan,300,43.583323,-83.87869,bay
48749,michigan,1386,44.046475,-83.87572,arenac
48743,michigan,0,44.442563,-83.87538,iosco
40350,kentucky,0,38.304494,-83.87442,nicholas
49228,michigan,0,41.821595,-83.87435,lenawee
43558,ohio,0,41.585948,-83.87384,lucas
40949,kentucky,0,36.897618,-83.87252,knox
31738,georgia,0,31.012042,-83.87218,thomas
43547,ohio,0,41.491702,-83.87108,lucas
30504,georgia,0,34.274355,-83.87003,hall
31796,georgia,0,31.782466,-83.86973,worth
30582,georgia,0,34.954638,-83.86484,union
41039,kentucky,0,38.424954,-83.86286,fleming
30054,georgia,487,33.658113,-83.86249,walton
31791,georgia,0,31.536886,-83.86041,dougherty
41055,kentucky,0,38.52217,-83.85894,mason
40486,kentucky,0,37.369321,-83.85889,clay
40923,kentucky,0,36.920165,-83.85699,knox
37870,tennessee,0,36.45491,-83.8546,claiborne
30014,georgia,200,33.581406,-83.851,jasper
40943,kentucky,0,36.947113,-83.8506,knox
37914,tennessee,0,35.988528,-83.84981,knox
43522,ohio,0,41.427352,-83.84944,wood
48433,michigan,4375,43.072177,-83.84883,genesee
48722,michigan,300,43.346632,-83.84636,saginaw
45177,ohio,0,39.463476,-83.84446,clinton
40337,kentucky,0,37.9615,-83.8438,montgomery
48766,michigan,0,44.127342,-83.84369,arenac
48728,michigan,0,44.746486,-83.83882,alcona
40903,kentucky,0,36.825088,-83.8385,knox
43324,ohio,0,40.460862,-83.83774,logan
45504,ohio,0,39.941827,-83.83702,clark
49779,michigan,0,45.413252,-83.83626,presque isle
45868,ohio,0,40.958861,-83.8356,hancock
48739,michigan,0,44.379147,-83.83539,iosco
43504,ohio,0,41.697701,-83.83446,lucas
30011,georgia,0,34.022974,-83.83416,gwinnett
40946,kentucky,0,36.966634,-83.83413,knox
48143,michigan,0,42.454366,-83.83372,livingston
45372,ohio,0,40.013871,-83.83325,clark
45506,ohio,0,39.910109,-83.83243,clark
40939,kentucky,0,36.871254,-83.829985,bell
43541,ohio,0,41.301347,-83.82923,wood
43511,ohio,0,41.26256,-83.82917,henry
37866,tennessee,0,36.355257,-83.82637,union
49229,michigan,0,41.991654,-83.82631,lenawee
48473,michigan,550,42.950128,-83.82612,genesee
45316,ohio,0,39.796992,-83.82609,clark
37807,tennessee,0,36.251265,-83.82558,union
32336,florida,0,30.416739,-83.8239,madison
30501,georgia,1600,34.306643,-83.82352,hall
45812,ohio,0,40.696862,-83.8231,hardin
28733,north carolina,0,35.435102,-83.82171,graham
37886,tennessee,0,35.734481,-83.81988,blount
40953,kentucky,0,36.943114,-83.81984,knox
48770,michigan,0,44.246004,-83.81849,iosco
45810,ohio,950,40.774039,-83.81821,hardin
28901,north carolina,0,35.202178,-83.81695,cherokee
40915,kentucky,0,36.887081,-83.81552,knox
40995,kentucky,0,36.78737,-83.81508,knox
37851,tennessee,0,36.557884,-83.81392,claiborne
48451,michigan,400,42.800911,-83.81366,genesee
48732,michigan,0,43.605861,-83.81298,bay
45502,ohio,1350,39.926617,-83.8128,champaign
43571,ohio,725,41.517402,-83.81063,lucas
40380,kentucky,737,37.838747,-83.8099,powell
45167,ohio,0,38.763305,-83.8075,brown
45142,ohio,0,39.213112,-83.80743,highland
31052,georgia,0,32.788484,-83.80726,bibb
37924,tennessee,0,36.029987,-83.80705,knox
37721,tennessee,0,36.141925,-83.8066,union
45858,ohio,0,41.106245,-83.80463,hancock
48139,michigan,0,42.449117,-83.80332,livingston
45146,ohio,0,39.32006,-83.79841,clinton
45314,ohio,0,39.744577,-83.79697,greene
28771,north carolina,0,35.345611,-83.79634,swain
48415,michigan,0,43.268788,-83.79486,genesee
48554,michigan,0,42.972244,-83.79463,genesee
49276,michigan,0,41.798043,-83.79433,lenawee
31092,georgia,0,32.091578,-83.79311,crisp
45816,ohio,0,41.00433,-83.79265,hancock
49753,michigan,0,44.99718,-83.7918,alpena
48103,michigan,15254,42.280887,-83.79147,washtenaw
31781,georgia,0,31.526584,-83.79025,worth
43569,ohio,0,41.349205,-83.78953,wood
31626,georgia,0,30.782963,-83.78882,thomas
49238,michigan,0,41.910884,-83.78699,monroe
31220,georgia,0,32.862246,-83.78665,bibb
30517,georgia,200,34.121974,-83.78604,gwinnett
30527,georgia,0,34.481514,-83.78599,hall
31046,georgia,0,33.054591,-83.78583,monroe
45505,ohio,0,39.91086,-83.78579,clark
45171,ohio,0,38.985368,-83.78542,highland
45859,ohio,0,40.691866,-83.78457,hardin
48176,michigan,0,42.16489,-83.78387,washtenaw
45164,ohio,0,39.553045,-83.78346,clinton
43529,ohio,0,41.190401,-83.78249,wood
45881,ohio,0,40.954985,-83.78216,hancock
45503,ohio,0,39.94831,-83.78205,clark
43310,ohio,0,40.518081,-83.78052,logan
48189,michigan,900,42.422746,-83.78009,washtenaw
30548,georgia,0,34.097915,-83.77864,jackson
31015,georgia,0,31.950899,-83.77808,wilcox
48116,michigan,15470,42.509476,-83.77718,livingston
30507,georgia,0,34.253714,-83.77348,hall
45168,ohio,0,38.850094,-83.77254,brown
31768,georgia,0,31.165358,-83.77172,colquitt
28904,north carolina,0,35.052591,-83.76683,clay
40962,kentucky,0,37.164346,-83.76674,clay
40334,kentucky,0,38.016706,-83.76639,montgomery
43078,ohio,1397,40.112531,-83.76633,clark
40360,kentucky,1250,38.152302,-83.76603,montgomery
41056,kentucky,10400,38.624534,-83.76561,mason
48747,michigan,0,43.519522,-83.76529,bay
43542,ohio,0,41.577428,-83.76396,lucas
31070,georgia,0,32.185677,-83.76348,dooly
30528,georgia,450,34.595859,-83.76194,lumpkin
48532,michigan,2750,43.005477,-83.76098,genesee
31008,georgia,0,32.652313,-83.75918,houston
43311,ohio,0,40.365923,-83.75816,logan
37882,tennessee,0,35.680116,-83.75801,blount
48114,michigan,1200,42.566097,-83.75725,livingston
45101,ohio,0,38.671655,-83.75693,brown
49726,michigan,0,45.994672,-83.75198,chippewa
43357,ohio,0,40.254824,-83.751,logan
37779,tennessee,0,36.20423,-83.75046,knox
45155,ohio,0,39.038055,-83.74936,highland
40983,kentucky,0,37.32832,-83.7488,clay
30055,georgia,0,33.504952,-83.74735,jasper
45335,ohio,0,39.62434,-83.74587,greene
40935,kentucky,0,36.867971,-83.74576,knox
31025,georgia,0,32.335147,-83.74571,houston
37865,tennessee,0,35.853932,-83.74476,sevier
30545,georgia,0,34.713441,-83.74189,white
37806,tennessee,1775,36.086398,-83.7413,knox
48734,michigan,250,43.340413,-83.74123,saginaw
48430,michigan,3,42.78459,-83.74074,oakland
43565,ohio,0,41.419152,-83.74024,wood
31720,georgia,0,30.890906,-83.73816,thomas
48765,michigan,0,44.147192,-83.73723,arenac
43566,ohio,0,41.501902,-83.73685,lucas
31069,georgia,0,32.460791,-83.73541,houston
30620,georgia,0,33.928949,-83.73524,gwinnett
31789,georgia,0,31.484091,-83.73515,worth
45841,ohio,0,40.881217,-83.73199,hancock
40346,kentucky,0,37.979941,-83.73183,menifee
48504,michigan,9,43.043627,-83.73126,genesee
43528,ohio,2010,41.626651,-83.73047,lucas
48108,michigan,2103,42.232807,-83.72671,washtenaw
48420,michigan,0,43.176375,-83.726,genesee
41041,kentucky,0,38.418131,-83.72497,fleming
45307,ohio,0,39.580198,-83.72363,greene
30546,georgia,0,34.923847,-83.7231,towns
48104,michigan,14404,42.266805,-83.72297,washtenaw
31210,georgia,800,32.88899,-83.72204,monroe
40965,kentucky,450,36.617181,-83.72186,bell
31778,georgia,0,30.966781,-83.72075,thomas
31091,georgia,0,32.24473,-83.72075,dooly
31712,georgia,0,31.836577,-83.72045,crisp
48553,michigan,0,42.973627,-83.720306,genesee
40977,kentucky,0,36.750028,-83.72023,bell
30656,georgia,0,33.857423,-83.71899,barrow
48109,michigan,1550,42.291637,-83.71831,washtenaw
48353,michigan,0,42.644709,-83.71792,livingston
31788,georgia,0,31.138011,-83.716729,colquitt
43617,ohio,200,41.667361,-83.71609,lucas
48551,michigan,0,42.978995,-83.713124,genesee
30575,georgia,0,34.191571,-83.71124,hall
30680,georgia,0,33.992538,-83.71061,barrow
43560,ohio,1000,41.706383,-83.7102,lucas
48737,michigan,0,44.54684,-83.70977,alcona
49267,michigan,0,41.757599,-83.70951,lenawee
31064,georgia,0,33.319093,-83.70862,jasper
30025,georgia,0,33.65072,-83.70779,walton
43525,ohio,250,41.466185,-83.70725,wood
48105,michigan,10556,42.307288,-83.70443,washtenaw
45115,ohio,0,38.815056,-83.7039,brown
41311,kentucky,0,37.578547,-83.70348,lee
48507,michigan,450,42.973263,-83.70142,genesee
40982,kentucky,0,36.933443,-83.70088,knox
45835,ohio,0,40.768846,-83.70007,hardin
30655,georgia,0,33.786041,-83.69901,walton
48505,michigan,0,43.062076,-83.69728,genesee
49270,michigan,495,41.886364,-83.69556,monroe
43462,ohio,0,41.28447,-83.69515,wood
48503,michigan,5110,43.011227,-83.69291,genesee
40376,kentucky,0,37.78422,-83.69224,powell
31629,georgia,0,30.802821,-83.69126,brooks
48458,michigan,20,43.116959,-83.69025,genesee
48502,michigan,450,43.014077,-83.69012,genesee
49776,michigan,0,45.248956,-83.69012,alpena
45159,ohio,0,39.326987,-83.68731,clinton
48757,michigan,0,43.462775,-83.68564,saginaw
30567,georgia,0,34.167309,-83.68536,hall
40358,kentucky,22000,38.057744,-83.6848,bath
48160,michigan,200,42.081363,-83.68414,washtenaw
37848,tennessee,0,36.24404,-83.68053,union
30571,georgia,2134,34.696896,-83.68012,white
37871,tennessee,0,36.04051,-83.67934,jefferson
31216,georgia,0,32.730641,-83.6793,bibb
31028,georgia,3,32.632111,-83.67795,houston
41397,kentucky,0,37.643659,-83.67763,lee
45166,ohio,0,39.480543,-83.677197,clinton
37709,tennessee,0,36.161001,-83.67602,grainger
37724,tennessee,250,36.566416,-83.67499,claiborne
31206,georgia,0,32.79904,-83.67216,bibb
43537,ohio,1425,41.576992,-83.672,lucas
45697,ohio,425,38.939364,-83.67195,highland
30056,georgia,0,33.500008,-83.67165,newton
48131,michigan,10,41.965806,-83.67133,monroe
31204,georgia,0,32.844872,-83.67119,bibb
48529,michigan,0,42.972477,-83.67085,genesee
45872,ohio,0,41.18394,-83.67053,wood
43615,ohio,16,41.6522,-83.67037,lucas
43360,ohio,0,40.327984,-83.66884,logan
48380,michigan,0,42.586597,-83.66826,livingston
41314,kentucky,0,37.430777,-83.66771,owsley
48178,michigan,501,42.45644,-83.66673,oakland
40941,kentucky,0,37.176075,-83.66608,clay
48748,michigan,1010,44.328794,-83.66579,iosco
43347,ohio,0,40.470605,-83.66538,logan
31714,georgia,0,31.709742,-83.66519,turner
31795,georgia,0,31.47387,-83.66484,worth
40997,kentucky,0,36.888893,-83.66257,knox
31771,georgia,0,31.256287,-83.66005,worth
30554,georgia,0,34.391688,-83.65979,hall
32348,florida,0,29.966454,-83.659371,taylor
48703,michigan,0,44.06434,-83.65821,arenac
45368,ohio,0,39.840367,-83.65813,greene
